"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-7","QGDP","TOT","PC_CHGPY","Q","1979-Q2",4.061512,
"G-7","QGDP","TOT","PC_CHGPY","Q","1979-Q3",3.599678,
"G-7","QGDP","TOT","PC_CHGPY","Q","1979-Q4",2.89688,
"G-7","QGDP","TOT","PC_CHGPY","Q","1980-Q1",2.694307,
"G-7","QGDP","TOT","PC_CHGPY","Q","1980-Q2",0.216256,
"G-7","QGDP","TOT","PC_CHGPY","Q","1980-Q3",-0.068832,
"G-7","QGDP","TOT","PC_CHGPY","Q","1980-Q4",0.502043,
"G-7","QGDP","TOT","PC_CHGPY","Q","1981-Q1",1.390604,
"G-7","QGDP","TOT","PC_CHGPY","Q","1981-Q2",2.580908,
"G-7","QGDP","TOT","PC_CHGPY","Q","1981-Q3",2.954927,
"G-7","QGDP","TOT","PC_CHGPY","Q","1981-Q4",1.483983,
"G-7","QGDP","TOT","PC_CHGPY","Q","1982-Q1",-0.15864,
"G-7","QGDP","TOT","PC_CHGPY","Q","1982-Q2",0.209542,
"G-7","QGDP","TOT","PC_CHGPY","Q","1982-Q3",-0.596681,
"G-7","QGDP","TOT","PC_CHGPY","Q","1982-Q4",0.02969,
"G-7","QGDP","TOT","PC_CHGPY","Q","1983-Q1",1.403546,
"G-7","QGDP","TOT","PC_CHGPY","Q","1983-Q2",2.460284,
"G-7","QGDP","TOT","PC_CHGPY","Q","1983-Q3",4.076278,
"G-7","QGDP","TOT","PC_CHGPY","Q","1983-Q4",5.337555,
"G-7","QGDP","TOT","PC_CHGPY","Q","1984-Q1",5.776737,
"G-7","QGDP","TOT","PC_CHGPY","Q","1984-Q2",5.275971,
"G-7","QGDP","TOT","PC_CHGPY","Q","1984-Q3",5.066969,
"G-7","QGDP","TOT","PC_CHGPY","Q","1984-Q4",4.201038,
"G-7","QGDP","TOT","PC_CHGPY","Q","1985-Q1",3.779517,
"G-7","QGDP","TOT","PC_CHGPY","Q","1985-Q2",4.086194,
"G-7","QGDP","TOT","PC_CHGPY","Q","1985-Q3",4.157876,
"G-7","QGDP","TOT","PC_CHGPY","Q","1985-Q4",4.242138,
"G-7","QGDP","TOT","PC_CHGPY","Q","1986-Q1",3.842641,
"G-7","QGDP","TOT","PC_CHGPY","Q","1986-Q2",3.139348,
"G-7","QGDP","TOT","PC_CHGPY","Q","1986-Q3",2.686216,
"G-7","QGDP","TOT","PC_CHGPY","Q","1986-Q4",2.518816,
"G-7","QGDP","TOT","PC_CHGPY","Q","1987-Q1",2.172946,
"G-7","QGDP","TOT","PC_CHGPY","Q","1987-Q2",3.154194,
"G-7","QGDP","TOT","PC_CHGPY","Q","1987-Q3",3.52287,
"G-7","QGDP","TOT","PC_CHGPY","Q","1987-Q4",4.611617,
"G-7","QGDP","TOT","PC_CHGPY","Q","1988-Q1",5.375864,
"G-7","QGDP","TOT","PC_CHGPY","Q","1988-Q2",4.83263,
"G-7","QGDP","TOT","PC_CHGPY","Q","1988-Q3",4.765966,
"G-7","QGDP","TOT","PC_CHGPY","Q","1988-Q4",4.238238,
"G-7","QGDP","TOT","PC_CHGPY","Q","1989-Q1",4.545109,
"G-7","QGDP","TOT","PC_CHGPY","Q","1989-Q2",3.907897,
"G-7","QGDP","TOT","PC_CHGPY","Q","1989-Q3",3.718107,
"G-7","QGDP","TOT","PC_CHGPY","Q","1989-Q4",3.429744,
"G-7","QGDP","TOT","PC_CHGPY","Q","1990-Q1",3.02601,
"G-7","QGDP","TOT","PC_CHGPY","Q","1990-Q2",3.52238,
"G-7","QGDP","TOT","PC_CHGPY","Q","1990-Q3",3.067219,
"G-7","QGDP","TOT","PC_CHGPY","Q","1990-Q4",1.85019,
"G-7","QGDP","TOT","PC_CHGPY","Q","1991-Q1",1.325044,
"G-7","QGDP","TOT","PC_CHGPY","Q","1991-Q2",1.02671,
"G-7","QGDP","TOT","PC_CHGPY","Q","1991-Q3",0.69645,
"G-7","QGDP","TOT","PC_CHGPY","Q","1991-Q4",1.629303,
"G-7","QGDP","TOT","PC_CHGPY","Q","1992-Q1",2.083133,
"G-7","QGDP","TOT","PC_CHGPY","Q","1992-Q2",1.999216,
"G-7","QGDP","TOT","PC_CHGPY","Q","1992-Q3",2.344414,
"G-7","QGDP","TOT","PC_CHGPY","Q","1992-Q4",2.020509,
"G-7","QGDP","TOT","PC_CHGPY","Q","1993-Q1",1.409878,
"G-7","QGDP","TOT","PC_CHGPY","Q","1993-Q2",1.197593,
"G-7","QGDP","TOT","PC_CHGPY","Q","1993-Q3",1.012969,
"G-7","QGDP","TOT","PC_CHGPY","Q","1993-Q4",1.550935,
"G-7","QGDP","TOT","PC_CHGPY","Q","1994-Q1",2.361728,
"G-7","QGDP","TOT","PC_CHGPY","Q","1994-Q2",2.923981,
"G-7","QGDP","TOT","PC_CHGPY","Q","1994-Q3",3.515159,
"G-7","QGDP","TOT","PC_CHGPY","Q","1994-Q4",3.430688,
"G-7","QGDP","TOT","PC_CHGPY","Q","1995-Q1",2.894168,
"G-7","QGDP","TOT","PC_CHGPY","Q","1995-Q2",2.646928,
"G-7","QGDP","TOT","PC_CHGPY","Q","1995-Q3",2.540789,
"G-7","QGDP","TOT","PC_CHGPY","Q","1995-Q4",2.242653,
"G-7","QGDP","TOT","PC_CHGPY","Q","1996-Q1",2.32265,
"G-7","QGDP","TOT","PC_CHGPY","Q","1996-Q2",2.913734,
"G-7","QGDP","TOT","PC_CHGPY","Q","1996-Q3",2.759044,
"G-7","QGDP","TOT","PC_CHGPY","Q","1996-Q4",3.133267,
"G-7","QGDP","TOT","PC_CHGPY","Q","1997-Q1",3.126243,
"G-7","QGDP","TOT","PC_CHGPY","Q","1997-Q2",2.964699,
"G-7","QGDP","TOT","PC_CHGPY","Q","1997-Q3",3.288141,
"G-7","QGDP","TOT","PC_CHGPY","Q","1997-Q4",3.266,
"G-7","QGDP","TOT","PC_CHGPY","Q","1998-Q1",3.134743,
"G-7","QGDP","TOT","PC_CHGPY","Q","1998-Q2",2.650773,
"G-7","QGDP","TOT","PC_CHGPY","Q","1998-Q3",2.565296,
"G-7","QGDP","TOT","PC_CHGPY","Q","1998-Q4",2.858026,
"G-7","QGDP","TOT","PC_CHGPY","Q","1999-Q1",2.867359,
"G-7","QGDP","TOT","PC_CHGPY","Q","1999-Q2",2.998776,
"G-7","QGDP","TOT","PC_CHGPY","Q","1999-Q3",3.285698,
"G-7","QGDP","TOT","PC_CHGPY","Q","1999-Q4",3.528521,
"G-7","QGDP","TOT","PC_CHGPY","Q","2000-Q1",3.944045,
"G-7","QGDP","TOT","PC_CHGPY","Q","2000-Q2",4.614606,
"G-7","QGDP","TOT","PC_CHGPY","Q","2000-Q3",3.672414,
"G-7","QGDP","TOT","PC_CHGPY","Q","2000-Q4",2.952459,
"G-7","QGDP","TOT","PC_CHGPY","Q","2001-Q1",2.430678,
"G-7","QGDP","TOT","PC_CHGPY","Q","2001-Q2",1.361575,
"G-7","QGDP","TOT","PC_CHGPY","Q","2001-Q3",0.846731,
"G-7","QGDP","TOT","PC_CHGPY","Q","2001-Q4",0.379004,
"G-7","QGDP","TOT","PC_CHGPY","Q","2002-Q1",0.609235,
"G-7","QGDP","TOT","PC_CHGPY","Q","2002-Q2",0.950027,
"G-7","QGDP","TOT","PC_CHGPY","Q","2002-Q3",1.753959,
"G-7","QGDP","TOT","PC_CHGPY","Q","2002-Q4",1.751921,
"G-7","QGDP","TOT","PC_CHGPY","Q","2003-Q1",1.36438,
"G-7","QGDP","TOT","PC_CHGPY","Q","2003-Q2",1.431775,
"G-7","QGDP","TOT","PC_CHGPY","Q","2003-Q3",2.032333,
"G-7","QGDP","TOT","PC_CHGPY","Q","2003-Q4",2.83788,
"G-7","QGDP","TOT","PC_CHGPY","Q","2004-Q1",3.269599,
"G-7","QGDP","TOT","PC_CHGPY","Q","2004-Q2",3.181526,
"G-7","QGDP","TOT","PC_CHGPY","Q","2004-Q3",2.694215,
"G-7","QGDP","TOT","PC_CHGPY","Q","2004-Q4",2.229432,
"G-7","QGDP","TOT","PC_CHGPY","Q","2005-Q1",2.303936,
"G-7","QGDP","TOT","PC_CHGPY","Q","2005-Q2",2.41396,
"G-7","QGDP","TOT","PC_CHGPY","Q","2005-Q3",2.667748,
"G-7","QGDP","TOT","PC_CHGPY","Q","2005-Q4",2.725961,
"G-7","QGDP","TOT","PC_CHGPY","Q","2006-Q1",2.918885,
"G-7","QGDP","TOT","PC_CHGPY","Q","2006-Q2",2.769452,
"G-7","QGDP","TOT","PC_CHGPY","Q","2006-Q3",2.068989,
"G-7","QGDP","TOT","PC_CHGPY","Q","2006-Q4",2.373559,
"G-7","QGDP","TOT","PC_CHGPY","Q","2007-Q1",1.903862,
"G-7","QGDP","TOT","PC_CHGPY","Q","2007-Q2",2.000391,
"G-7","QGDP","TOT","PC_CHGPY","Q","2007-Q3",2.299975,
"G-7","QGDP","TOT","PC_CHGPY","Q","2007-Q4",1.797244,
"G-7","QGDP","TOT","PC_CHGPY","Q","2008-Q1",1.315268,
"G-7","QGDP","TOT","PC_CHGPY","Q","2008-Q2",0.716482,
"G-7","QGDP","TOT","PC_CHGPY","Q","2008-Q3",-0.4014,
"G-7","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-2.771218,
"G-7","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-5.013693,
"G-7","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-4.902469,
"G-7","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-4.005449,
"G-7","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-1.10083,
"G-7","QGDP","TOT","PC_CHGPY","Q","2010-Q1",1.930968,
"G-7","QGDP","TOT","PC_CHGPY","Q","2010-Q2",2.864715,
"G-7","QGDP","TOT","PC_CHGPY","Q","2010-Q3",3.433875,
"G-7","QGDP","TOT","PC_CHGPY","Q","2010-Q4",2.923407,
"G-7","QGDP","TOT","PC_CHGPY","Q","2011-Q1",2.27574,
"G-7","QGDP","TOT","PC_CHGPY","Q","2011-Q2",1.555445,
"G-7","QGDP","TOT","PC_CHGPY","Q","2011-Q3",1.275048,
"G-7","QGDP","TOT","PC_CHGPY","Q","2011-Q4",1.36701,
"G-7","QGDP","TOT","PC_CHGPY","Q","2012-Q1",1.907219,
"G-7","QGDP","TOT","PC_CHGPY","Q","2012-Q2",1.715112,
"G-7","QGDP","TOT","PC_CHGPY","Q","2012-Q3",1.239231,
"G-7","QGDP","TOT","PC_CHGPY","Q","2012-Q4",0.628745,
"G-7","QGDP","TOT","PC_CHGPY","Q","2013-Q1",0.655863,
"G-7","QGDP","TOT","PC_CHGPY","Q","2013-Q2",0.994962,
"G-7","QGDP","TOT","PC_CHGPY","Q","2013-Q3",1.539549,
"G-7","QGDP","TOT","PC_CHGPY","Q","2013-Q4",2.248621,
"G-7","QGDP","TOT","PC_CHGPY","Q","2014-Q1",1.864632,
"G-7","QGDP","TOT","PC_CHGPY","Q","2014-Q2",1.717364,
"G-7","QGDP","TOT","PC_CHGPY","Q","2014-Q3",1.825887,
"G-7","QGDP","TOT","PC_CHGPY","Q","2014-Q4",1.768234,
"G-7","QGDP","TOT","PC_CHGPY","Q","2015-Q1",2.114129,
"G-7","QGDP","TOT","PC_CHGPY","Q","2015-Q2",2.217441,
"G-7","QGDP","TOT","PC_CHGPY","Q","2015-Q3",1.85497,
"G-7","QGDP","TOT","PC_CHGPY","Q","2015-Q4",1.49041,
"G-7","QGDP","TOT","PC_CHGPY","Q","2016-Q1",1.378216,
"G-7","QGDP","TOT","PC_CHGPY","Q","2016-Q2",1.270288,
"G-7","QGDP","TOT","PC_CHGPY","Q","2016-Q3",1.490002,
"G-7","QGDP","TOT","PC_CHGPY","Q","2016-Q4",1.77874,
"G-7","QGDP","TOT","PC_CHGPY","Q","2017-Q1",1.767933,
"G-20","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.409633,
"G-20","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.711454,
"G-20","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.817758,
"G-20","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.846568,
"G-20","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.939652,
"G-20","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.183065,
"G-20","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.412365,
"G-20","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.292592,
"G-20","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.221298,
"G-20","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.737125,
"G-20","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.739163,
"G-20","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.429886,
"G-20","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.458132,
"G-20","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.231663,
"G-20","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.433565,
"G-20","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.744677,
"G-20","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.009918,
"G-20","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.858808,
"G-20","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.56936,
"G-20","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.677664,
"G-20","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.858539,
"G-20","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.401041,
"G-20","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.407204,
"G-20","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.057954,
"G-20","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.086754,
"G-20","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.032303,
"G-20","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.958646,
"G-20","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.158793,
"G-20","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.185592,
"G-20","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.179191,
"G-20","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.244206,
"G-20","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.423201,
"G-20","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.116644,
"G-20","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.041242,
"G-20","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.372114,
"G-20","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.423613,
"G-20","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.295182,
"G-20","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.070759,
"G-20","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.342403,
"G-20","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.728582,
"G-20","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.489473,
"G-20","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.074169,
"G-20","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.394269,
"G-20","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.662661,
"G-20","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.027105,
"G-20","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.314387,
"G-20","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.357817,
"G-20","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.22151,
"G-20","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.404091,
"G-20","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.295404,
"G-20","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.299242,
"G-20","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.765122,
"G-20","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.932716,
"G-20","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.880674,
"G-20","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.909215,
"G-20","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.732678,
"G-20","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.635324,
"G-20","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.713303,
"G-20","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.552905,
"G-20","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.864314,
"G-20","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.927176,
"G-20","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.026292,
"G-20","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.896817,
"G-20","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.737236,
"G-20","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.692809,
"G-20","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.94833,
"G-20","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.919536,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.845351,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.799427,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.758855,
"G-20","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.671199,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.788633,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.753941,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.827001,
"G-20","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.904593,
"G-20","QGDP","TOT","PC_CHGPY","Q","1999-Q1",2.814035,
"G-20","QGDP","TOT","PC_CHGPY","Q","1999-Q2",3.356746,
"G-20","QGDP","TOT","PC_CHGPY","Q","1999-Q3",3.840745,
"G-20","QGDP","TOT","PC_CHGPY","Q","1999-Q4",4.453181,
"G-20","QGDP","TOT","PC_CHGPY","Q","2000-Q1",4.915156,
"G-20","QGDP","TOT","PC_CHGPY","Q","2000-Q2",5.207894,
"G-20","QGDP","TOT","PC_CHGPY","Q","2000-Q3",4.744215,
"G-20","QGDP","TOT","PC_CHGPY","Q","2000-Q4",4.048896,
"G-20","QGDP","TOT","PC_CHGPY","Q","2001-Q1",3.162714,
"G-20","QGDP","TOT","PC_CHGPY","Q","2001-Q2",2.384911,
"G-20","QGDP","TOT","PC_CHGPY","Q","2001-Q3",1.871182,
"G-20","QGDP","TOT","PC_CHGPY","Q","2001-Q4",1.562149,
"G-20","QGDP","TOT","PC_CHGPY","Q","2002-Q1",1.880489,
"G-20","QGDP","TOT","PC_CHGPY","Q","2002-Q2",2.440088,
"G-20","QGDP","TOT","PC_CHGPY","Q","2002-Q3",3.08105,
"G-20","QGDP","TOT","PC_CHGPY","Q","2002-Q4",3.220426,
"G-20","QGDP","TOT","PC_CHGPY","Q","2003-Q1",3.151766,
"G-20","QGDP","TOT","PC_CHGPY","Q","2003-Q2",2.997177,
"G-20","QGDP","TOT","PC_CHGPY","Q","2003-Q3",3.550906,
"G-20","QGDP","TOT","PC_CHGPY","Q","2003-Q4",4.413589,
"G-20","QGDP","TOT","PC_CHGPY","Q","2004-Q1",4.80799,
"G-20","QGDP","TOT","PC_CHGPY","Q","2004-Q2",5.045142,
"G-20","QGDP","TOT","PC_CHGPY","Q","2004-Q3",4.663152,
"G-20","QGDP","TOT","PC_CHGPY","Q","2004-Q4",4.200192,
"G-20","QGDP","TOT","PC_CHGPY","Q","2005-Q1",4.304167,
"G-20","QGDP","TOT","PC_CHGPY","Q","2005-Q2",4.406151,
"G-20","QGDP","TOT","PC_CHGPY","Q","2005-Q3",4.557944,
"G-20","QGDP","TOT","PC_CHGPY","Q","2005-Q4",4.853685,
"G-20","QGDP","TOT","PC_CHGPY","Q","2006-Q1",5.12775,
"G-20","QGDP","TOT","PC_CHGPY","Q","2006-Q2",5.056116,
"G-20","QGDP","TOT","PC_CHGPY","Q","2006-Q3",4.912881,
"G-20","QGDP","TOT","PC_CHGPY","Q","2006-Q4",5.045424,
"G-20","QGDP","TOT","PC_CHGPY","Q","2007-Q1",5.045851,
"G-20","QGDP","TOT","PC_CHGPY","Q","2007-Q2",5.231327,
"G-20","QGDP","TOT","PC_CHGPY","Q","2007-Q3",5.262069,
"G-20","QGDP","TOT","PC_CHGPY","Q","2007-Q4",5.231217,
"G-20","QGDP","TOT","PC_CHGPY","Q","2008-Q1",4.510093,
"G-20","QGDP","TOT","PC_CHGPY","Q","2008-Q2",3.678812,
"G-20","QGDP","TOT","PC_CHGPY","Q","2008-Q3",2.656505,
"G-20","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-0.115654,
"G-20","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-2.486854,
"G-20","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-1.965145,
"G-20","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-0.7502,
"G-20","QGDP","TOT","PC_CHGPY","Q","2009-Q4",2.019862,
"G-20","QGDP","TOT","PC_CHGPY","Q","2010-Q1",5.012039,
"G-20","QGDP","TOT","PC_CHGPY","Q","2010-Q2",5.403895,
"G-20","QGDP","TOT","PC_CHGPY","Q","2010-Q3",5.384145,
"G-20","QGDP","TOT","PC_CHGPY","Q","2010-Q4",5.323244,
"G-20","QGDP","TOT","PC_CHGPY","Q","2011-Q1",4.848361,
"G-20","QGDP","TOT","PC_CHGPY","Q","2011-Q2",4.360975,
"G-20","QGDP","TOT","PC_CHGPY","Q","2011-Q3",3.933694,
"G-20","QGDP","TOT","PC_CHGPY","Q","2011-Q4",3.533523,
"G-20","QGDP","TOT","PC_CHGPY","Q","2012-Q1",3.500189,
"G-20","QGDP","TOT","PC_CHGPY","Q","2012-Q2",3.195232,
"G-20","QGDP","TOT","PC_CHGPY","Q","2012-Q3",3.024021,
"G-20","QGDP","TOT","PC_CHGPY","Q","2012-Q4",2.660244,
"G-20","QGDP","TOT","PC_CHGPY","Q","2013-Q1",2.794398,
"G-20","QGDP","TOT","PC_CHGPY","Q","2013-Q2",3.092512,
"G-20","QGDP","TOT","PC_CHGPY","Q","2013-Q3",3.412895,
"G-20","QGDP","TOT","PC_CHGPY","Q","2013-Q4",3.766588,
"G-20","QGDP","TOT","PC_CHGPY","Q","2014-Q1",3.635854,
"G-20","QGDP","TOT","PC_CHGPY","Q","2014-Q2",3.395197,
"G-20","QGDP","TOT","PC_CHGPY","Q","2014-Q3",3.315407,
"G-20","QGDP","TOT","PC_CHGPY","Q","2014-Q4",3.338671,
"G-20","QGDP","TOT","PC_CHGPY","Q","2015-Q1",3.449578,
"G-20","QGDP","TOT","PC_CHGPY","Q","2015-Q2",3.559115,
"G-20","QGDP","TOT","PC_CHGPY","Q","2015-Q3",3.36474,
"G-20","QGDP","TOT","PC_CHGPY","Q","2015-Q4",3.110386,
"G-20","QGDP","TOT","PC_CHGPY","Q","2016-Q1",3.052395,
"G-20","QGDP","TOT","PC_CHGPY","Q","2016-Q2",3.005892,
"G-20","QGDP","TOT","PC_CHGPY","Q","2016-Q3",3.075557,
"G-20","QGDP","TOT","PC_CHGPY","Q","2016-Q4",3.314525,
"COL","QGDP","TOT","PC_CHGPP","A","2001",1.677898,
"COL","QGDP","TOT","PC_CHGPP","A","2002",2.50398,
"COL","QGDP","TOT","PC_CHGPP","A","2003",3.918272,
"COL","QGDP","TOT","PC_CHGPP","A","2004",5.333022,
"COL","QGDP","TOT","PC_CHGPP","A","2005",4.706556,
"COL","QGDP","TOT","PC_CHGPP","A","2006",6.697515,
"COL","QGDP","TOT","PC_CHGPP","A","2007",6.900628,
"COL","QGDP","TOT","PC_CHGPP","A","2008",3.546805,
"COL","QGDP","TOT","PC_CHGPP","A","2009",1.651549,
"COL","QGDP","TOT","PC_CHGPP","A","2010",3.971801,
"COL","QGDP","TOT","PC_CHGPP","A","2011",6.589512,
"COL","QGDP","TOT","PC_CHGPP","A","2012",4.043944,
"COL","QGDP","TOT","PC_CHGPP","A","2013",4.874066,
"COL","QGDP","TOT","PC_CHGPP","A","2014",4.393608,
"COL","QGDP","TOT","PC_CHGPP","A","2015",3.052017,
"COL","QGDP","TOT","PC_CHGPP","A","2016",1.96005,
"COL","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.023944,
"COL","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.559021,
"COL","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.117624,
"COL","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.719192,
"COL","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.247762,
"COL","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.824759,
"COL","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.612821,
"COL","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-0.886942,
"COL","QGDP","TOT","PC_CHGPP","Q","2002-Q2",3.444181,
"COL","QGDP","TOT","PC_CHGPP","Q","2002-Q3",-0.359117,
"COL","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.263944,
"COL","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.820483,
"COL","QGDP","TOT","PC_CHGPP","Q","2003-Q2",1.681953,
"COL","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.193999,
"COL","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.271367,
"COL","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.890104,
"COL","QGDP","TOT","PC_CHGPP","Q","2004-Q2",-0.016228,
"COL","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.17863,
"COL","QGDP","TOT","PC_CHGPP","Q","2004-Q4",3.199773,
"COL","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-0.220017,
"COL","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.748436,
"COL","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.580649,
"COL","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.181526,
"COL","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.775319,
"COL","QGDP","TOT","PC_CHGPP","Q","2006-Q2",2.198065,
"COL","QGDP","TOT","PC_CHGPP","Q","2006-Q3",2.277633,
"COL","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.393588,
"COL","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.862621,
"COL","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.579325,
"COL","QGDP","TOT","PC_CHGPP","Q","2007-Q3",2.189804,
"COL","QGDP","TOT","PC_CHGPP","Q","2007-Q4",2.458521,
"COL","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.310068,
"COL","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.904001,
"COL","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.607543,
"COL","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-0.843052,
"COL","QGDP","TOT","PC_CHGPP","Q","2009-Q1",0.482422,
"COL","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.963189,
"COL","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.734904,
"COL","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.708085,
"COL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.152475,
"COL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.895199,
"COL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.623452,
"COL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",2.542485,
"COL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.495392,
"COL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.600217,
